,cleaned_text,label,label_id
676,پیام تبریک نماینده ولی فقیه در بنیاد مسکن به دکتر زاکانی شهردار تهران ____________ سلام علیکم انتخاب شایسته جنابعالی از سوی شورای محترم اسلامی شهر تهران به سمت شهردار تهران که نشانگر تعهد، تخصص و روحیه جهادی حضرتعالی است را صمیمانه تبریک و تهنیت عرض نموده؛ موفقیت جنابعالی را از درگاه خداوند سبحان درسایه عنایات و توجهات حضرت بقیه ا. حسین روحانی نژاد نماینده ولی فقیه در بنیاد مسکن انقلاب اسلامی,negative,0
677,همچنان بر لزوم برگزاری انتخابات فلسطین در «قدس» تأکید داریم ____________ به گزارش خبرگزاری مهر به نقل از النشره، «محمود عباس» رئیس تشکیلات خودگردان آخرین مواضع خود در خصوص برگزاری انتخابات ملی فلسطین در قدس اشغالی را تشریح کرد. این عضو جنبش فتح در ادامه سخنان خود یادآور شده است: مقامات اسرائیلی رسما به سران تشکیلات خودگردان ابلاغ کرده است که اجازه برگزاری انتخابات فلسطین در «قدس اشغالی» را نخواهد داد,positive,1
678,حماس: جنایت بی وقفه صهیونیست‌ها در راستای ایجاد رعب و وحشت است ____________ به گزارش روز یکشنبه ایرنا به نقل از پایگاه خبری فلسطین، حازم قاسم سخنگوی حماس اظهار داشت که این جنایت‌ها تلاشی احمقانه از سوی رژیم صهیونیستی برای پیروزی در نبرد با فلسطینیان است اما این هرگز محقق نخواهد شد، زیرا ملت فلسطین به مبارزات خود تا آزادسازی کامل این سرزمین و بازپس‌گیری حقوق و مقدسات خویش ادامه می‌دهد,positive,1
679,تقلا برای جلوگیری از حذف یک معافیت! ____________ به گزارش خبرنگار مهر، اظهارات اخیر مرتضی بانک، دبیر شورای عالی مناطق آزاد در توجیه تداوم معافیت این مناطق از پرداخت مالیات بر ارزش افزوده vat در حالی مطرح شده که نه تنها بخشی از گردشگران بابت جاذبه‌های طبیعی روانه مناطق آزاد و مرزی کشور می‌شوند، بلکه کارشناسان معتقدند این قانون در هزینه‌های سفر به مناطق آزاد در مقایسه با سفرهای خارجی تاثیر حداقلی دارد. پیشتر سید احسان خاندوزی، نایب رئیس کمیسیون اقتصادی مجلس هم در گفت وگو با خبرنگار مهر درباره پیامدهای معافیت مناطق آزاد از مالیات بر ارزش افزوده اظهار داشت: اگر مناطق آزاد به طور هم زمان از مالیات بر درآمد و مالیات بر ارزش افزوده معاف باشند، ثمره آن گم شدن پیوندهای مبادلاتی در مناطق آزاد خواهد بود و بنابراین احتمال اینکه قاچاق کالا از مبادی این مناطق صورت بگیرد یا فعالان اقتصادی بخشی از فعالیت‌های زیرزمینی و پولشویی را در این مناطق انجام دهند، تقویت می‌شود,negative,0
680,فرشته حسینی از پدرش سر سفره عقد رونمایی کرد ____________ فرشته حسینی به همین منظور تصویری از پدرش بر سر سفره عقد منتشر کرد و نوشت: بابایی، این تصویر تو که بعد از عقد نشستی اینجا و با لبخند روی لبت توی فکری، همه چیزه برای من. اما عکسی از فرشته حسینی و نوید محمد زاده پخش شد که نشان می‌داد این دو لباس خود را با یکدیگر ست کرده‌اند,negative,0
681,ترفند‌های زیبایی که ظاهر شما را دگرگون می‌کنند ____________ معطر کردن مواگر می‌خواهید مو‌های شما در طول روز رایحه مطبوعی داشته باشد، می‌توانید مقداری از عطر خود را روی برس یا شانه اسپری کرده و مو‌های خود را چند بار با آن شانه کنید. این اسپری از ترکیب ژل آلوئه ورا و آب با نسبت ۱ به ۳ تهیه می‌شود و می‌توانید از آن در هر جایی استفاده کنید,negative,0
682,ژنرال سامی سادات کیست و کجاست؟ ____________ به گزارش مشرق یک کاربر در توئیتی نوشت: بزارین با یک مثال کمی چرایی عدم مقاومت ارتش افغانستان که فرماندهانش در آکادمی‌های آمریکا و انگلیس آموزش دیده بودند در برابر طالبان را روشن کنم. اما ژنرال سید سامی سادات که به لطف رسانه‌ها و ژست‌ها و فیلم‌های تبلیغاتی تبدیل به یک قهرمان ملی و مفتخر به عنوان ژنرال جوان افغان شده بود کیست؟ سید سامی سادات متولد ۱۹۸۶ است,negative,0
683,درخواستی از طالبان برای تعیین سفیر جدید در روسیه دریافت نکرده‌ایم ____________ سخنگوی وزارت خارجه روسیه امروز -پنجشنبه- گفت که مسکو از سوی طالبان درخواست یا نامه رسمی مبنی بر تمایلشان برای تعیین سفیر جدید در روسیه دریافت نکرده است. به گزارش ایلنا به نقل از اسپوتنیک، «ماریا زاخارووا» سخنگوی وزارت خارجه روسیه امروز -پنجشنبه- گفت که مسکو از سوی طالبان درخواست یا نامه رسمی مبنی بر تمایلشان برای تعیین سفیر جدید در روسیه دریافت نکرده است,negative,0
684,احیای واحدهای تعطیل در کشور از اولویت‌های دولت سیزدهم است ____________ معاون توسعه روستایی و مناطق محروم ریاست جمهوری بیان کرد: دولت از طریق ستاد تسهیل رفع موانع تدابیری دیده است اما بسیاری از این واحدها با تسهیلات احیا نخواهد شد، زیرا گاهی با تسهیلات مشکلات ساختاری و مدیریت آن بنگاه اقتصادی حل نخواهد شد، راه بهتر برای این واحدها، سرمایه گذاری است. به گزارش برنا، امیر حسین مدنی، معاون توسعه روستایی و مناطق محروم ریاست جمهوری گفت: برنامه دولت راه اندازی نهضت احیای واحدهای تعطیل و نیمه تعطیل بود,negative,0
685,بلاتکلیفی پیست اتومبیلرانی خراسان جنوبی / مدال‌های طلایی که در مشکلات مالی ذوب می‌شود ____________ رئیس هیات موتورسواری و اتومبیلرانی خراسان جنوبی خاطرنشان کرد: اگرچه در برنامه‌های ۱۴۰۱ اداره کل ورزش و جوانان خراسان جنوبی اشاره‌ای به احداث پیست استاندارد اتومبیلرانی استان در مجموعه ۱۵ هزارنفری غدیر بیرجند شده است، باتوجه به زمان بر بودن بهره برداری این پروژه ورزشی می‌توان با به سازی پیست امیرآباد خیلی از فعالیت‌های اساسی هیات را پوشش داد. و اما! پیگیری‌های خبرگزاری فارس در خصوص کمک‌های اداره کل ورزش و جوانان خراسان جنوبی در سال ۱۴۰۰ به هیات‌های ورزشی از مسوولان این حوزه نتیجه نداد و نمی‌توان در خصوص مبالغ واریزی به حساب هیات موتورسواری و اتومبیلرانی و مشکلات مالی هیات اظهار نظر اسنادی کرد,negative,0
686,زنگ خطر برای بکرترین منطقه حفاظت شده یزد با انتصاب سرپرستی بی تجربه و نابلد! ____________ به گزارش شبکه اطلاع رسانی راه دانا؛ به نقل از یزدرسا، طبیعت بکر و تنوع زیستی استان یزد باعث شده تا همواره این موضوع به عنوان یکی از مهمترین دغدغه‌های مردم و مسئولان استان مورد بحث باشد، که در این میان منطقه شیرکوه به عنوان یکی از اصلی‌ترین مناطق تحت مدیریت سازمان محیط زیست و حتی یکی از ارکان حیات استان یزد مورد توجه قرار دارد. مردم و دوستداران محیط زیست تفت به طور جد از چنین اقداماتی گلایه مند هستند و رسانه‌های استان یزد اجازه نخواهند داد مسئله مهمی چون محیط زیست فدای لج بازی‌ها و کج فهمی‌های برخی مدیران غیربومی شود و صبح تفت به عنوان یک رسانه رسالت خود می‌داند تا حصول نتیجه این موضوع را پیگیری نماید,positive,1
687,آغاز احداث ۸ کلاس درس در زرآباد کنارک - ایسنا ____________ کلنگ به گزارش ایسنا، فرماندار شهرستان کنارک در حاشیه کلنگ‌ زنی مدرسه خیری سه کلاسه شهر زرآباد، اظهار کرد: این مدرسه با زیربنای ۱۳۲ متر مربع و با اعتباری بالغ بر ۴۲۰ میلیون تومان احداث می‌شود,positive,1
688,ضرورت اختصاص بودجه بیشتر به انجمن‌های علمی/ دستگاه اعصاب سنج مبتنی بر انرژی خورشیدی ساخته شد ____________ انجمن علمی مهندسی برق دانشگاه آزاد اسلامی واحد پردیس یکی از انجمن‌های فعالی است که در این شماره ۱۱ از گفتگوهای خبرگزاری آنا با عنوان «توسعه دانش‌های نو با انجمن‌های علمی» به معرفی، موفقیت‌ها، کارکردها، فعالیت‌ها، برنامه‌ها و مشکلات این انجمن در مسیر توسعه علم و دانش و دانش‌های نوین و تخصصی پرداخته می‌شود.: اگر انجمن‌های علمی بتوانند فعالیت خودشان را توسعه دهند، فکر می‌کنم زمینه ساز علاقه مندی خیلی از دانشجویان به رشته خودشان و آگاهی شان برای ادامه مسیر خواهد بود؛ چراکه در دروس تئوری خیلی از زمینه‌های کاری مشخص نمی‌شود؛ اما انجمن‌ها می‌توانند این خلاها را پرکنند و فضای کاری برای آینده آن رشته را در منظر دانشجو قرار دهند که اگر وارد این زمینه شده، این موقعیت‌های شغلی در آینده نصیبش خواهد شد و برای این موقعیت‌های شغلی این موارد را باید آموزش ببیند و جدای از این، اگر انجمن‌ها بتوانند در زمینه‌های فرهنگی فعالیت کنند از آنجایی که ماهیت انجمن به عهده دانشجو بوده فعالیت در حوزه فرهنگی اثربخشی اش به شدت بالاتر است,negative,0
689,دولت نظارت و کنترل قمیت ھای اجناس را در رمضان بیشتر کند ____________ به گزارش خبرنگار سرویس بین الملل خبرگزاری رسا، حجت الاسلام والمسلمین سید ساجد علی نقوی رهبر شیعیان پاکستان، در پیام رمضان ۱۴۴۲ هجری قمری خود گفت: روزه مهم‌ترین و با فضیلت‌ترین عبادتی است که خداوند متعال بر دوش بندگان خود گذاشته است، روزه در تمام مذاهب و ادیان به شکل‌های مختلف وجود دارد و آنان از فواید روزه آگاه‌اند. حجت الاسلام والمسلمین نقوی با بیان این که وظیفه سران کشور این است که اجناس ضروری را به حد کافی و ارزان برای مردم فراهم کنند و مشکلات آنان را در گرفتن روزه بکاهند، ابراز داشت: دستگاه‌های امنیتی با کنترل عملیات تروریستی تروریست‌های تکفیری وهابی، حرمت ماه مبارک را حفظ کنند و فضای امنیت و ثبات در کشور را بازگردانند,positive,1
690,حجاب اجبار یا ظلم نیست، افتخار ماست ____________ نماینده دولت در ایالت کبک این قانون را برای حفظ سکولاریسم ضروری دانسته است، سیاست جدایی شدید بین دین و دولت که در کبک از حمایت گسترده برخوردار است، اما منتقدان استدلال کرده‌اند که به طور نامتناسبی زنان مسلمانی را هدف قرار می‌دهد که حجاب دارند و با آنها و سایر اقلیت‌های مذهبی به عنوان شهروندان درجه دوم رفتار می‌شود. در روز جهانی حجاب، که اکنون دهمین سال از آن می‌گذرد، زنان مسلمان تجربیات خود را در پلتفرم‌های مختلف آنلاین در مورد اینکه حجاب چگونه است و چرا آن را انتخاب می‌کنند به اشتراک می‌گذارند و از زنان غیرمسلمان با هر پیشینه و مذاهبی دعوت می‌کنند تا برای یک روز خودشان را جای آنها بگذارند و حجاب به سر کنند و نظرشان را با بقیه به اشتراک بگذارند,positive,1
691,بازیابی سهم ایران در میادین مشترک نفت و گاز در ۸ سال گذشته ____________ در کنار آن اما افزایش پلکانی از میادین آزادگان جنوبی و یاران جنوبی نیز ادامه پیدا کرد تا در نهایت ایران در سال ۹۶ به تولید ۳۳۵ هزار بشکه نفت در روز از مجموع ۵ میدان در غرب کارون دست پیدا کند. به گزارش ایرنا، زنگنه پیش از بازگشت به وزارت نفت در دولت تدبیر و امید تاکید کرده بود که یکی از مهمترین اهدافش تعیین تکلیف میدان مشترک است و نگاهی به کارنامه وی در پارس جنوبی و میادین مشترک غرب کارون به عنوان مهمترین میادین مشترک ایران، نشان می‌دهد که توانسته از عهده تعهد خود بر آید,negative,0
692,دستور بازگشت به کار نیروهای پتروشیمی ایلام صادر شد ____________ حسن نجفی سمنانی در گفت و گو با خبرنگار ایلنا در ایلام، گفت: این نیروها بصورت دستور کاری بر حسب نیاز در مقاطعی دعوت بکار شده بودند و معمولا با اتمام کار، پایان قراردادشان که معمولا کوتاه هم مدت است اعلام می‌شود. مدیر عامل پتروشیمی ایلام اظهار داشت: با این وصف قرارداد این افراد و بعضا کارشان هم به اتمام می‌رسد، اما با توجه به وضعیت موجود و مشکلات معیشتی جامعه و فصل زمستان حتی المقدور تا زمانی که شرایط اجازه بدهد، این افراد همچنان به کار خود در قالب روزمزد و دستور کاری ادامه می‌دهند,negative,0
693,۹ میلیارد فوت مکعب گاز بازیافت می‌شود ____________ اهواز- خبرنگار کیهان: به گزارش کیهان، مظاهر انصاری در آیین رونمایی از طرح‌های محیط زیستی شرکت ملی مناطق نفت خیز جنوب گفت: ماده ۴۸ قانون برنامه ششم توسعه در عمل دولت را مکلف کرد که تا ۹۰ درصد گازهای مشعل و همراه نفت را جمع آوری کند. به گزارش کیهان، جلوگیری از احتراق سالیانه ۵/۲ میلیارد متر میلیارد فوت مکعب گاز همراه نفت در مشعل این میدان نفتی و بازگشت سالانه نزدیک ۱۱۰ میلیون متر مکعب گاز طبیعی به شبکه گازرسانی کشور از جمله مزایای اقتصادی افتتاح پروژه جمع آوری گازهای مشعل واحد بهره برداری مارون ۶است,negative,0
694,پویش نذر خون در گیلان راه اندازی شد ____________ به گزارش ایرنا، رئیس دفتر برنامه ریزی، جذب و نگهداری اهداکنندگان انتقال خون گیلان روز سه شنبه در این باره به خبرنگار ایرنا گفت: پویش نذر اهدای خون همزمان با سراسر کشور در استان گیلان با آغاز ماه محرم آغاز شده است. حداقل سن ۱۸ سال تمام و حداکثر ۶۰ سال «اهداکنندگان مستمر تا ۶۵ سال»، حداقل وزن ۵۰ کیلوگرم، فواصل اهدا خون هر ۸ هفته یکبار مشروط به آنکه تعداد دفعات آن در طول یکسال برای آقایان از ۴ بار و برای خانم‌ها از ۳بار تجاوز نکند، از شرایط اهدای خون است,negative,0
695,تکمیل پردیس سینمایی نخل لارستان با سه سینما ____________ پردیس سینمایی نخل لارستان با سه سینما تکمیل و اکران ۴ فیلم در ۳ سینمای «باران»، «برکه» و «بادگیر» در مجتمع طوبی آغاز شد. پردیس سینمایی نخل لارستان با سه سینما تکمیل و اکران ۴ فیلم در ۳ سینمای «باران»، «برکه» و «بادگیر» در مجتمع طوبی آغاز شد,negative,0
696,افزایش مبتلایان به امیکرون در بوتسوانا ____________ به گزارش ایسنا، بوتسوانا روز جمعه نیز ابتلای چهار تن به سویه امیکرون کروناویروس را تایید کرده بود. به گزارش ایسنا به نقل از خبرگزاری رویترز، در پی شناسایی سویه جدید کروناویروس موسوم به امیکرون، بسیاری از کشورها ممنوعیت سفر را برای کشورهای جنوب آفریقا از جمله بوتسوانا وضع کرده‌اند,positive,1
697,طرز تهیه سالاد مرغ و سبزیجات؛ رژیم دار‌ها میل کنند ____________ سالاد مرغ و سبزیجات یکی از غذا‌های سبک و کم کربوهیدرات است. پس اگر رژیم دارید و دنبال غذای سبک می‌گردید، این سالاد را امتحان کنید,negative,0
698,ویدئو / جشنواره رمضانی برج میلاد ____________ تصویربردار و تدوینگر: عماد نعمتی,negative,0
699,اطلاعاتی جدید از گوشی «گلکسی a۱۲» سامسونگ فاش شد ____________ گفته می‌شود که گلکسی a۱۲ صفحه لمسی pls tft گلکسی a۱۱ را حفظ کرده و از یک خوانشگر اثر انگشت جانبی، دوربین عقب سه گانه و دو گزینه ذخیره سازی ۳۲ گیگابایت و ۶۴ گیگابایت برخوردار است. گفته می‌شود که گلکسی a۱۲ صفحه لمسی pls tft گلکسی a۱۱ را حفظ کرده و از یک خوانشگر اثر انگشت جانبی، دوربین عقب سه گانه و دو گزینه ذخیره سازی ۳۲ گیگابایت و ۶۴ گیگابایت برخوردار است,negative,0
700,رعایت پروتکل‌های بهداشتی در برخی مراسم عزاداری مشهد ۳۰ درصد است ____________ علی اصغر حسنی در گفت وگو با ایسنا، در خصوص نظارت بر رعایت پروتکل‌های بهداشتی توسط هیات مذهبی در دهه اول محرم، اظهار کرد: باتوجه به اینکه شهر مشهد در وضعیت بسیار بد شیوع ویروس کرونا قرار دارد، برای اینکه سلامت عزاداران حسینی به خطر نیفتد توصیه می‌کنم که این مراسم برگزار نشود. رئیس اداره سلامت محیط و کار دانشگاه علوم پزشکی مشهد با بیان اینکه در بازدیدهای شبانه روزی ناظران از رعایت پروتکل‌های بهداشتی در مراسم عزاداری مشهد تخلفاتی مانند ازدحام و عدم استفاده از ماسک مشاهده شده که بر این اساس رعایت پروتکل بهداشتی در این مراسم تنها حدود ۳۰ درصد بوده است، اظهار کرد: در بازدیدهای میدانی اداره سلامت محیط و کار دانشگاه علوم پزشکی از مراسم عزاداری در مشهد به طور متوسط تنها حدود ۳۰ درصد پروتکل‌های بهداشتی رعایت و حدود ۷۰ درصد رعایت نمی‌شود,positive,1
701,معنای مالیات جدید برای طلا/ سردرگمی متقاضیان مسکن ____________ به گزارش خبرنگار گروه اقتصادی ایسکانیوز، از اتفاق‌های مهم هفته گذشته، نهایی شدن ثبت نام در مسکن ملی بود. گزارش‌ها نشان می‌داد در پی نشست‌های تخصصی و بازدیدهای میدانی سازمان بازرسی از گروه‌های خودروسازی ایران خودرو و سایپا و قطعه سازان به منظور پایش روند تجاری سازی و تکمیل خودروهای ناقص، با مورد توجه قرار دادن اسناد و مدارک مثبته، هشدار مقتضی به منظور ارائه برنامه زمانبندی و ضرورت کاهش خودروهای مذکور برای کاهش التهاب بازار خودرو به وزارت صمت و خودروسازان داده شده است,negative,0
702,رحمانی فضلی: موفقیت تعطیلی‌های کرونایی در گرو همکاری مردم است ____________ رحمانی فضلی در آغاز با بیان اینکه پس از ۸ ماه اقدام‌های مختلف و فراز و فرودها درباره کرونا، بنا بر تشکیل یک مرکزیتی شد تا امور هماهنگی و نظارت بر حسن اجرا در سراسر کشور را بر عهده داشته باشد، گفت: در این مرحله و در موج سوم و طوفانی که در ایران و سایر دنیا رخ داده است، لازم بود که حتما این مرکز ایجاد شود که رهبر معظم انقلاب، رییس‌جمهوری و مجموعه دولت قرارگاه عملیاتی ستاد مبارزه با کرونا را در وزارت کشور تعبیه کردند. رحمانی فضلی همچنین با تاکید بر اینکه کادر اداری در مدارس و دانشگاه‌ها تعطیل هستند مگر عواملی که سامانه و کارهای کامپیوتری و غیرحضوری را اداره می‌کنند، افزود: ظرف ۲ روز حدود ۴۰۰ تا ۵۰۰ نفر با نرم افزار «ماسک» شناسایی شدند که در حمل و نقل عمومی کار می‌کرده و بیمار هم بوده‌اند، استفاده از نرم افزار و تست‌های سریع می‌تواند کمک بسیاری در شناسایی افراد داشته باشد. فرمانده قرارگاه عملیاتی ستاد مبارزه با کرونا در پایان بار دیگر از کادر درمانی‌ کشور که جانانه می‌کوشند و تلاش می‌کنند، تشکر کرد و گفت: البته تشکر واقعی زمانی است که بتوانیم جان مردم را نجات دهیم و نگذاریم مرگ‌ومیرها و آلام بیش از این مردم را اذیت کند,negative,0
703,رفع مشکلات واحدهای تولیدی در اولویت مدیران قرار گیرد ____________ به گزارش خبرنگار خبرگزاری فارس از شهرستان ساری، احمد حسین زادگان عصر امروز در مراسم افتتاحیه مجموعه تولیدی شیمی گستران سبز مامطیرشهرک صنعتی شهرستان بابل با اشاره به اینکه رها کردن واحدهای تولیدی با مشکلاتشان، فرار از مسئولیت مدیران است اظهار کرد: در سال رفع موانع تولید؛ حل مشکلات پیشرو تولید باید در سرلوحه کار همه مدیران قرار بگیرد. استاندار مازندران گفت: مازندران سبز دارای توانمندی‌های صنعتی و معدنی فراوانی است که باید با نگاه اندیشمندانه و علمی و تعامل و همفکری بخش تولید و دستگاه‌های متولی، زمینه شکوفایی هرچه بیشتر و روزافزون صنعت و معدن و نقشی که این دو بخش می‌تواند در اعتلای اقتصادی کشور و عبور عزتمندانه از شرایط ظالمانه تحریم به عنوان یکی از محرکه‌های تولید ثروت ایفا کند، فراهم آید,positive,1
704,بازخوانی دغدغه‌های اصلی در رفراندوم ۱۲ فروردین ۵۸ ____________ کردها و سایر چیزها- سایر دستجاتی که هستند و زبان‌های مختلف دارند، اینها همه برادرهای ما هستند و ما با آنها هستیم و آنها با ما هستند؛ و همه اهل یک ملت و اهل یک مذهب هستیم … و در قانون هم همه اقشار حقوقشان ملاحظه شده است و اقلیت‌های مذهبی، نسوان، دیگر اقشار- همه- حقوقشان ملاحظه شده است و هیچ فرقی ما بین گروه و گروهی در اسلام نیست؛ فقط به تقوا و به اتقاء عن الله تعالی فرق است امام خمینی ره؛ ۱۲ فروردین ۱۳۵۸». همواره در ارتباط با رفراندوم ۱۲ فروردین ۱۳۵۸ پرسش هایی پیرامون آزادی انتخاب در رفراندوم، نقش و جایگاه زنان درآن و چیستی نظام مطلوب مردم مطرح می‌شود,negative,0
705,holiday برای شاگردان گل محمدی ____________ به گزارش برنا؛ پس از بازی برابر فولاد و با توجه به تعطیلی موقت لیگ برتر به منظور برگزاری اردوها و بازی‌های تیم ملی در مرحله انتخابی جام جهانی، کادر فنی پرسپولیس تعطیلات چند روزه‌ای را برای سرخ پوشان در نظر گرفته است. این در شرایطی است که پرسپولیس باید روز هجدهم بهمن ماه جاری در سوپرجام به مصاف فولاد برود و دور جدید تمرینات سرخ‌ها برای انجام این دیدار پس از استراحتی کوتاه استارت خواهد خورد,negative,0
706,استاندار قم عروج ملکوتی فرمانده اسبق سپاه علی بن ابیطالب (ع) را تسلیت گفت ____________ سید محمد تقی شاهچراغی دراین پیام که رونوشت آن سه شنبه شب دراختیار ایرنا قرار گرفت، آمده است: عروج ملکوتی دوست و همرزم عزیزم سردار سرافراز و جانباز دفاع مقدس، مهدی مهدوی نژاد فرمانده اسبق سپاه امام علی بن ابیطالب ع همرزم شهید زین الدین که پس از تحمل سال‌ها درد و رنج ناشی از عوارض جانبازی و جراحت شیمیایی به همرزمان شهیدش پیوست، موجب تاسف و تالم فراوان گردید. دربخش دیگری ازاین پیام آمده است: به روح پرفتوح آن فرمانده شجاع و جهادی سپاه اسلام خالصانه درود می‌فرستم و با تسلیت این ضایعه تلخ به خانواده محترم، فرزندان داغدار و دوستان و همرزمان ایشان به ویژه مردم شریف و انقلابی استان قم، از درگاه خداوند متعال برای آن مجاهد بزرگ، علو درجات و جنت الهی و همنشینی با سرور و سالار شهیدان حضرت اباعبدالله الحسین ع و برای بازماندگان آن عزیز سفر کرده، صبر جمیل و اجر جزیل، مسالت دارم,negative,0
707,شارلوا به دنبال خرید قطعی کاوه رضایی ____________ به گزارش خبرگزاری تسنیم و به نقل از سایت فوتبال بلژیک، باشگاه شارلوا می‌خواهد در نقل وانتقال‌های تابستانی کاوه رضایی و نیکولاس پنتیو را از کلوب بروژ بخرد. بر اساس گزارش رسانه‌های بلژیکی، کلوب بروژ تمایلی به بازگرداندن کاوه رضایی ندارد و به دنبال فروش او در فصل تابستان است,negative,0
708,برنامه کامل سامسونگ برای ۲۰۲۲؛ منتظر تولید چه گوشی هایی در چه تیراژی باشیم؟ ____________ بنابر گزارش‌های منتشر شده به نظر سامسونگ قصد دارد در سال ۲۰۲۲ تولید و عرضه گوشی‎های تاشو خود را با قدرت دنبال کرده و این دست از محصولاتش را در کشورهای بیشتری در اختیار کاربران قرار دهد. طبق اطلاعاتی که وبسایت the elec به آنها دست یافته است، سامسونگ قصد دارد در سال آینده تعداد ۶٫۹ میلیون دستگاه گوشی galaxy z flip ۴ و ۲٫۹ میلیون دستگاه galaxy z fold ۴ را به فروش برساند که در مقایسه با ۴ میلیون دستگاه z flip ۳ و ۳ میلیون z fold ۳ در سال ۲۰۲۱، تغییر و گرایش بیشتر به سمت سری flip که کوچکتر و ارزان‌تر هستند را نشان می‎دهد,positive,1
709,۲۵ درصد دانشجویان خارجی در ایران، افغانستانی هستند ____________ به گزارش خبرنگار علم و آموزش ایرنا، محمدجواد سلمانپور سه شنبه شب در گفت وگوی تلویزیونی درباره دانشجویان افغان که در ایران مشغول به تحصیل هستند، اظهار داشت: از کل دانشجویان بین اللمل که در ایران تحصیل می‌کنند، بیش از ۲۵ درصد از آنها دانشجویانی از افغانستان هستند که به سه طریق امکان تحصیل در کشور پیدا کرده‌اند. معاون بورس و امور دانشجویان خارج سازمان امور دانشجویان درباره مقاطع تحصیلی دانشجویان افغان گفت: دانشجویان افغانستانی از هوش بالایی برخوردار هستند و بسیاری از نخبگان این کشور در مقاطع کارشناسی، کارشناسی ارشد و دکتری دانشگاه‌های ایران تحصیل می‌کنند,positive,1
710,نظر کارشناسان داوری درباره صحنه‌های مشکوک دیدار نساجی و پرسپولیس ____________ به گزارش خبرنگار ایمنا، پرسپولیس و نساجی از ساعت ۱۵ امروز جمعه - ۵ دی ماه - در ورزشگاه وطنی قائم شهر رو در روی هم صف آرایی کردند که در نهایت تقابل دو تیم زیر باران شدید و وضعیت چمن نامساعد وطنی، نتیجه‌ای بهتر از تساوی را در پی نداشت. سلیمانی: گل اول نساجی در شرایطی به ثمر رسید که پرسپولیسی‌ها اعتقاد داشتند خطایی روی مهاجم نساجی مرتکب نشده‌اند و کنعانی که در این صحنه کارت گرفت نیز خیلی جدی می‌گفت که خطایی انجام نداده اما مشخص بود مهاجم حریف را شارژ کرده و خطا به درستی اعلام شد,positive,1
711,طرح یکپارچه سازی خط بریل کردی، حرکتی نو در حوزه ادبیات و زبان است ____________ به گزارش خبرگزاری شبستان در کردستان، رحمت صادقی رئیس دانشگاه کردستان درمراسم رونمایی از طرح یکپارچه سازی خط بریل کردی که در سالن جلسات حوزه ریاست دانشگاه کردستان برگزار شد، اظهار کرد: طرح یکپارچه سازی خط بریل کردی، حرکتی نو در حوزه ادبیات و زبان کردی است و جای خوشحالی است که امروز شاهد به ثمر نشستن زحمات همکاران و فعالان این حوزه هستیم. لازم به ذکر است، در پایان این مراسم رئیس دانشگاه کردستان با اهدای لوحی از زحمات و تلاش‌های کارگروه طرح یکپارچه سازی خط بریل کردی تقدیر کرد,negative,0
712,همایش ملی کشاورزی و سلامت در جیرفت برگزار می‌شود ____________ فاطمه سیدی روز یکشنبه در گفت و گو با خبرنگار ایرنا از برگزاری همایش ملی کشاورزی و سلامت در تاریخ ۶ اسفندماه سال جاری خبر داد و آخرین مهلت ارسال آثار به دبیرخانه را ۳۰ دی ماه امسال اعلام کرد. وی همچنین آمایش سرزمین، سلامت و امنیت غذایی، بیماری‌های مشترک انسان و دام، طیور و آبزیان، کنترل بیولوژیک آفات، بیماری‌ها و علف‌های هرز، استاندارد سازی محصولات کشاورزی و صنایع غذایی، سلامت شغلی نیروهای انسانی شاغل در بخش کشاورزی و آفت کش‌ها و کودهای شیمیایی؛ چالش‌ها و راهکارها با رویکرد سلامت را از دیگر محورهای همایش ملی کشاورزی و سلامت برشمرد,negative,0
713,مقام سابق عراقی: تحریم‌های آمریکا هیچ تاثیری بر انتخابات عراق و نامزدها نخواهد داشت ____________ به گزارش گروه بین الملل خبرگزاری تسنیم به نقل از المعلومه، «عادل اللامی» رئیس پیشین کمیساریای عالی انتخابات عراق، اخبار مربوط به ممانعت از مشارکت افرادی که تحت تحریم آمریکا قرار گرفته‌اند در انتخابات زودهنگام پارلمانی عراق را به شدت تکذیب و تاکید کرد که قانون برای مشارکت فرد تحت تحریم آمریکا در انتخابات عراق، منعی قائل نشده است. وی افزود: طرف‌های کینه توز دست به تبلیغات مغرضانه و دروغین مبنی براینکه افراد تحت تحریم آمریکا نمی‌توانند در انتخابات مشارکت داشته باشند، زده‌اند؛ اما قانون انتخابات عراق هیچ بندی که شخصیت‌های عراقی را از ورود و مشارکت در انتخابات به بهانه تحریم آمریکا منع کند، ندارد,negative,0
714,جرم امیرکبیر ایستادگی در برابر رانت خواران وابسته به قدرت بود ____________ جرم امیرکبیر ایستادگی در برابر رانت خواران وابسته به قدرت، تلاش برای استقرار شایسته سالاری در کشور و مبارزه با آقازادگی بود، چون به تعبیر او «اداره امور مملکت با توصیه عمه و خاله نمی‌شود». خون امیرکبیر در چنین روزی در راه اعتلای ایران ریخته شد,positive,1
715,گل اول استقلال به فولاد در مورخ ۳۰ آبان ۹۹ + فیلم ____________ به گزارش گروه فیلم و صوت باشگاه خبرنگاران جوان، گل اول استقلال تهران توسط وریا غفوری در دقیقه ۶۳ از روی نقطه پنالتی به ثمر رسید,negative,0
